task,cost
0,10.85
1,10.1
2,31.63
3,38.58
4,46.23
5,8.2
6,54.05
7,15.24
8,31.83
9,43.39
10,31.14
11,28.61
12,51.56
13,31.74
14,48.62
15,27.64
16,37.63
17,39.8
18,38.55
19,40.32
20,15.68
21,17.44
22,14.29
23,21.69
24,14.93
25,49.22
26,14.43
27,17.58
28,22.57
29,36.45
30,8.06
31,15.97
32,55.69
33,7.59
34,40.08
35,15.83
36,36.16
37,30.65
38,9.62
39,14.42
40,18.25
41,35.13
42,41.62
43,30.15
44,18.58
45,48.57
46,28.54
47,23.57
48,47.12
49,26.54
50,51.53
51,41.01
52,12.18
53,11.0
54,47.56
55,26.92
56,13.33
57,38.8
58,29.94
59,33.71
