task,cost
0,35.34
1,43.51
2,15.02
3,27.63
4,42.46
5,44.46
6,18.72
7,51.9
8,13.21
9,13.64
10,39.65
11,14.48
12,35.34
13,9.76
14,37.74
15,25.4
16,37.24
17,54.13
18,50.59
19,23.75
20,20.64
21,26.88
22,56.97
23,12.88
24,7.6
25,18.64
26,36.4
27,20.3
28,29.98
29,57.1
30,11.28
31,16.49
32,16.16
33,11.18
34,33.76
35,25.77
36,23.3
37,35.27
38,13.94
39,21.11
40,17.51
41,45.44
42,31.8
43,23.23
44,56.83
45,14.48
46,30.93
47,27.71
48,14.94
49,26.27
50,45.83
51,26.82
52,16.01
53,38.11
54,30.27
55,32.84
56,25.9
57,13.97
58,18.69
59,38.18
60,42.6
61,47.73
62,9.95
63,13.28
64,9.41
65,22.16
66,43.36
67,31.9
68,39.81
69,32.6
70,10.92
71,37.35
72,39.94
73,46.62
74,41.71
75,43.36
76,16.74
77,36.77
78,40.89
79,19.56
