src,dst,comm
0,65,2
0,68,2
1,34,1
1,12,6
2,54,6
2,32,5
2,98,5
2,93,5
3,30,4
3,84,4
4,91,9
4,38,6
4,35,1
5,85,3
5,58,1
6,62,5
7,16,3
8,91,5
9,70,2
10,92,10
10,52,9
10,13,7
11,42,1
11,50,9
12,64,8
12,76,10
12,34,1
12,19,1
13,24,2
13,86,6
13,50,2
14,68,4
14,42,9
14,66,2
15,54,7
16,77,1
16,61,8
17,70,1
17,31,7
17,93,10
17,22,3
18,68,6
18,70,1
19,32,2
19,83,4
19,86,10
19,24,1
20,88,8
21,55,3
22,24,7
22,80,6
22,27,10
22,88,5
23,39,2
23,91,5
23,68,7
23,29,5
24,96,2
24,74,1
24,91,10
24,67,5
25,34,7
25,81,7
25,87,2
26,70,6
26,64,3
26,33,7
27,66,1
27,94,10
27,45,3
28,75,5
28,46,7
28,57,3
29,30,4
30,63,4
30,49,5
30,92,6
30,46,4
31,97,3
32,53,10
33,92,9
33,57,8
34,83,9
34,44,2
34,40,9
35,64,5
35,62,6
35,76,4
36,94,10
36,71,9
36,57,6
36,88,5
37,40,1
37,95,9
38,45,10
38,72,10
39,48,2
39,47,7
40,66,10
40,59,1
40,99,2
40,68,5
41,57,7
42,87,7
42,69,2
42,60,7
42,62,6
43,89,6
43,90,5
43,91,10
43,46,6
44,63,2
45,48,4
46,99,4
46,57,1
46,72,5
46,60,9
47,69,7
47,49,4
47,76,2
48,97,2
48,86,9
48,57,6
48,81,7
49,71,2
49,85,1
49,54,2
50,69,4
50,65,4
51,52,6
51,56,8
51,72,4
52,75,6
52,68,7
52,95,10
53,90,3
53,62,1
53,69,10
53,86,10
54,76,2
54,83,9
54,62,9
54,68,10
55,78,10
55,71,7
55,65,4
55,70,3
56,57,7
56,73,2
57,81,1
57,93,2
58,75,10
58,63,3
59,69,1
60,81,7
60,69,4
60,71,7
60,87,5
61,75,2
61,68,7
62,82,7
63,73,7
63,90,5
64,80,6
64,84,8
64,71,2
65,96,7
66,89,3
66,73,4
66,72,9
67,69,1
67,72,5
67,94,8
67,77,1
68,81,5
68,69,5
68,86,6
69,77,5
70,90,8
70,85,4
70,75,10
70,96,1
71,82,1
71,86,9
71,90,3
72,81,5
72,74,10
72,99,4
72,91,7
73,95,2
74,86,4
74,82,7
74,90,3
74,80,7
75,92,9
75,85,4
76,78,7
76,94,5
77,91,4
78,89,5
78,79,4
78,90,4
78,98,9
79,96,2
79,85,3
79,80,6
80,94,4
81,98,4
82,90,3
82,97,7
82,84,5
83,87,9
83,99,7
83,84,10
84,90,6
85,90,5
85,94,8
85,86,2
86,94,7
86,88,1
86,91,1
86,96,2
87,93,1
88,94,4
88,90,2
88,96,6
89,90,10
89,98,7
89,99,10
89,91,1
90,98,1
90,95,4
91,92,3
91,96,9
91,98,9
91,93,1
92,99,8
92,96,5
93,94,7
93,97,1
94,96,1
94,98,2
95,97,4
95,99,3
95,98,5
95,96,6
96,97,4
96,99,8
96,98,3
97,99,1
97,98,1
98,99,10
