task,cost
0,14.33
1,39.22
2,17.27
3,18.2
4,51.27
5,20.54
6,39.77
7,16.5
8,12.86
9,38.21
10,9.82
11,30.05
12,30.09
13,59.74
14,40.7
15,36.82
16,29.59
17,26.38
18,40.37
19,24.13
20,22.58
21,23.37
22,33.26
23,37.96
24,18.69
25,32.41
26,32.34
27,33.39
28,39.36
29,8.67
30,32.33
31,16.37
32,20.78
33,20.45
34,10.48
35,18.0
36,17.65
37,22.96
38,11.52
39,37.56
40,44.24
41,12.0
42,21.91
43,18.65
44,30.12
45,29.45
46,22.29
47,16.56
48,39.6
49,56.07
50,46.7
51,10.21
52,32.78
53,25.04
54,19.12
55,24.49
56,20.43
57,45.48
58,39.33
59,18.41
