task,cost
0,8.34
1,42.73
2,16.08
3,50.95
4,24.98
5,41.03
6,27.4
7,48.55
8,32.9
9,27.73
10,40.46
11,12.91
12,11.32
13,27.44
14,29.75
15,32.21
16,17.21
17,35.63
18,37.86
19,17.92
20,40.57
21,35.01
22,14.12
23,43.79
24,19.8
25,21.98
26,28.66
27,37.88
28,13.19
29,40.05
30,44.43
31,26.11
32,19.21
33,28.14
34,29.38
35,21.37
36,12.37
37,26.82
38,21.36
39,26.35
40,32.77
41,36.64
42,37.94
43,7.84
44,31.32
45,22.21
46,14.91
47,29.58
48,40.98
49,33.18
50,16.96
51,19.88
52,35.35
53,19.87
54,34.73
55,32.1
56,47.12
57,41.63
58,17.26
59,43.85
60,13.07
61,25.06
62,13.45
63,34.41
64,20.81
65,42.59
66,29.21
67,20.0
68,30.47
69,9.32
