task,cost
0,41.42
1,52.92
2,41.06
3,20.46
4,45.71
5,31.78
6,56.01
7,30.79
8,25.58
9,30.96
10,33.44
11,32.83
12,21.1
13,40.69
14,46.47
15,46.89
16,30.42
17,11.52
18,27.35
19,9.58
20,26.27
21,33.11
22,34.67
23,47.92
24,28.02
25,42.91
26,31.85
27,34.35
28,34.22
29,51.04
30,37.72
31,18.83
32,18.59
33,25.01
34,41.12
35,52.46
36,17.4
37,31.83
38,10.62
39,24.37
40,17.73
41,40.14
42,20.14
43,16.09
44,17.61
45,21.62
46,13.22
47,28.9
48,45.37
49,61.4
50,9.88
51,28.86
52,18.98
53,12.06
54,15.16
55,27.63
56,26.15
57,49.5
58,19.13
59,10.48
