task,cost
0,51.59
1,55.43
2,14.9
3,43.77
4,32.6
5,42.01
6,23.93
7,24.94
8,24.9
9,29.88
10,15.38
11,40.42
12,23.1
13,55.16
14,39.86
15,34.64
16,44.38
17,37.63
18,53.35
19,42.51
20,15.66
21,55.67
22,20.02
23,45.57
24,32.48
25,38.55
26,31.88
27,50.53
28,16.35
29,37.6
30,42.42
31,7.7
32,21.55
33,28.11
34,40.69
35,38.71
36,12.84
37,18.48
38,11.21
39,27.05
40,43.56
41,34.29
42,47.07
43,32.11
44,46.93
45,35.82
46,33.07
47,17.37
48,23.32
49,25.93
50,23.12
51,23.38
52,36.0
53,18.23
54,16.72
55,24.19
56,11.57
57,27.92
58,50.82
59,15.53
60,27.54
61,26.41
62,24.28
63,43.55
64,15.34
65,39.31
66,25.74
67,49.48
68,44.35
69,32.36
70,27.58
71,30.92
72,34.82
73,12.06
74,39.79
75,28.91
76,16.29
77,52.03
78,50.92
79,14.08
