task,cost
0,54.26
1,15.88
2,32.93
3,27.61
4,12.12
5,15.41
6,14.91
7,18.18
8,25.93
9,23.33
10,18.97
11,19.25
12,14.14
13,36.1
14,31.7
15,48.88
16,37.14
17,36.56
18,38.12
19,23.98
20,36.42
21,13.8
22,28.35
23,38.78
24,49.3
25,30.68
26,29.24
27,53.62
28,44.18
29,14.59
30,38.37
31,32.33
32,20.07
33,40.63
34,22.74
35,10.96
36,27.18
37,19.28
38,16.42
39,20.54
40,8.71
41,35.64
42,20.24
43,45.4
44,44.53
45,25.73
46,36.93
47,42.9
48,22.0
49,27.38
50,53.89
51,16.43
52,17.14
53,18.41
54,37.56
55,44.28
56,23.46
57,19.71
58,32.19
59,8.4
60,31.44
61,47.24
62,14.34
63,47.48
64,15.78
65,10.19
66,20.84
67,35.69
68,10.82
69,51.57
