task,cost
0,22.93
1,31.85
2,31.85
3,19.33
4,26.07
5,23.93
6,16.69
7,10.18
8,44.77
9,17.97
10,16.19
11,30.23
12,42.0
13,36.11
14,34.2
15,38.21
16,43.64
17,39.81
18,11.55
19,13.23
20,27.42
21,23.27
22,37.77
23,35.28
24,27.34
25,25.18
26,30.03
27,22.02
28,47.51
29,43.73
30,21.7
31,7.72
32,12.59
33,19.32
34,41.51
35,15.08
36,26.61
37,23.26
38,42.17
39,34.41
40,12.03
41,21.27
42,13.63
43,23.09
44,9.22
45,20.93
46,49.51
47,28.34
48,16.68
49,12.41
50,16.69
51,17.46
52,29.16
53,48.36
54,15.79
55,12.72
56,18.51
57,22.96
58,18.85
59,23.62
