task,cost
0,35.43
1,14.86
2,37.6
3,31.39
4,46.68
5,35.94
6,13.73
7,27.27
8,12.47
9,45.12
10,42.27
11,25.79
12,42.56
13,39.22
14,54.82
15,37.0
16,45.97
17,29.24
18,16.12
19,25.19
20,28.02
21,27.6
22,27.53
23,55.72
24,8.61
25,54.38
26,35.99
27,39.71
28,11.38
29,36.83
30,25.68
31,15.72
32,14.45
33,17.29
34,47.8
35,37.9
36,13.75
37,23.02
38,36.05
39,41.48
40,20.32
41,58.51
42,12.08
43,52.63
44,53.44
45,17.97
46,14.89
47,47.04
48,18.08
49,55.14
50,34.05
51,14.08
52,46.04
53,31.06
54,32.64
55,11.53
56,28.98
57,38.62
58,47.28
59,30.56
60,18.18
61,55.36
62,38.16
63,38.4
64,26.28
65,15.33
66,46.46
67,24.06
68,46.24
69,17.38
70,14.95
71,43.78
72,19.05
73,20.04
74,12.06
75,21.15
76,30.36
77,21.19
78,16.73
79,32.05
