src,dst,comm
0,18,9
0,31,5
0,13,10
1,2,4
1,17,9
2,10,3
2,43,2
3,36,7
3,9,1
4,28,4
4,14,2
5,17,6
6,39,9
6,44,5
7,28,1
8,12,6
8,25,6
9,30,7
10,25,8
10,42,10
10,21,6
10,20,5
11,21,1
12,40,1
12,32,8
13,18,5
14,21,3
14,32,9
14,44,10
15,46,8
16,36,1
16,24,6
16,25,1
16,37,1
17,23,4
17,34,2
18,48,1
18,28,8
18,45,4
18,27,7
19,33,6
19,26,3
20,21,5
20,46,2
20,30,7
20,27,9
21,23,2
21,30,8
21,24,8
22,41,8
22,32,4
23,24,9
23,43,2
24,39,3
24,35,2
24,42,8
25,46,3
25,29,5
25,39,5
25,28,4
26,46,4
26,44,6
26,33,10
26,40,10
27,49,7
27,38,2
27,37,8
27,32,8
28,32,4
28,49,4
28,37,1
28,36,7
29,45,8
29,48,10
29,35,7
29,40,2
30,47,10
31,41,7
31,43,10
32,36,5
32,47,10
32,46,1
32,33,9
33,43,8
34,35,5
35,43,10
35,47,3
36,47,7
36,45,10
37,44,6
38,49,5
38,41,3
38,45,5
39,42,6
39,46,5
39,45,7
40,42,7
40,44,9
41,43,9
41,47,6
42,49,1
42,48,6
42,46,6
43,49,2
44,49,2
44,45,9
45,48,9
46,48,6
46,47,6
47,48,2
47,49,9
48,49,7
