task,cost
0,21.36
1,46.71
2,29.62
3,32.3
4,34.14
5,10.26
6,11.87
7,33.66
8,57.47
9,12.11
10,15.78
11,12.3
12,37.09
13,39.29
14,16.03
15,31.7
16,8.44
17,28.82
18,14.51
19,49.04
20,36.72
21,53.48
22,19.75
23,21.6
24,44.37
25,31.44
26,7.57
27,7.87
28,24.92
29,33.95
30,39.74
31,39.55
32,30.06
33,43.45
34,32.27
35,12.49
36,14.66
37,51.9
38,26.93
39,15.19
40,41.14
41,15.56
42,13.57
43,25.28
44,47.47
45,34.18
46,16.79
47,26.56
48,25.23
49,40.08
50,28.49
51,34.94
52,34.56
53,12.85
54,53.46
55,50.04
56,38.31
57,25.09
58,10.68
59,10.62
60,39.12
61,52.8
62,21.72
63,49.57
64,42.73
65,8.14
66,34.74
67,28.19
68,46.85
69,44.01
70,39.01
71,13.79
72,18.24
73,33.54
74,29.18
75,18.35
76,8.52
77,17.35
78,19.95
79,15.34
