task,cost
0,28.61
1,41.54
2,14.3
3,24.22
4,24.03
5,37.09
6,9.9
7,17.33
8,51.94
9,11.04
10,14.53
11,16.78
12,53.29
13,27.32
14,24.94
15,26.63
16,21.95
17,39.61
18,29.92
19,32.92
20,33.25
21,40.92
22,52.42
23,19.44
24,16.89
25,38.96
26,18.26
27,35.17
28,28.46
29,7.53
30,37.26
31,31.01
32,19.51
33,58.15
34,43.85
35,54.06
36,8.91
37,45.92
38,20.07
39,39.3
40,33.92
41,23.28
42,27.72
43,48.52
44,15.92
45,29.75
46,17.02
47,14.78
48,37.78
49,25.61
50,35.59
51,18.36
52,23.61
53,11.01
54,26.15
55,14.89
56,39.56
57,37.09
58,59.92
59,17.83
