task,cost
0,23.58
1,19.8
2,16.89
3,29.8
4,45.96
5,16.4
6,48.68
7,35.45
8,17.95
9,21.99
10,30.95
11,11.26
12,30.74
13,46.2
14,26.47
15,23.43
16,27.13
17,36.52
18,33.74
19,27.68
20,45.53
21,29.54
22,8.69
23,27.08
24,9.49
25,16.97
26,44.74
27,18.33
28,9.2
29,45.25
30,14.9
31,19.96
32,11.89
33,16.16
34,35.83
35,30.11
36,11.47
37,23.6
38,9.61
39,11.03
40,19.25
41,20.96
42,44.88
43,28.3
44,20.11
45,33.31
46,12.92
47,16.25
48,51.19
49,29.36
50,46.4
51,16.6
52,15.25
53,40.77
54,45.92
55,32.93
56,40.88
57,50.87
58,23.74
59,49.14
60,46.39
61,39.28
62,30.58
63,40.44
64,27.16
65,30.14
66,41.11
67,22.56
68,38.53
69,38.95
70,17.67
71,14.21
72,44.1
73,33.23
74,49.16
75,49.54
76,12.86
77,26.86
78,16.24
79,47.94
80,15.82
81,56.23
82,36.65
83,41.59
84,51.4
85,31.23
86,22.31
87,29.86
88,31.89
89,33.94
90,22.23
91,42.45
92,18.59
93,31.96
94,13.66
95,25.98
96,14.55
97,22.46
98,48.19
99,10.95
