src,dst,comm
0,60,8
1,79,10
1,39,10
1,92,6
1,73,3
2,6,5
2,75,3
3,83,5
3,49,1
4,12,7
4,80,4
4,61,2
5,51,9
5,50,4
5,75,3
5,58,1
6,92,8
6,19,10
7,80,4
7,37,5
8,72,7
8,48,9
8,88,7
8,18,8
9,47,9
9,10,3
9,81,4
10,60,5
10,70,10
10,80,2
10,72,5
11,63,5
11,57,9
11,30,7
12,57,6
13,16,3
13,56,7
13,49,5
13,72,8
14,93,6
14,35,7
14,72,3
14,20,4
15,58,10
15,26,8
15,66,5
16,90,7
17,47,1
17,76,10
18,29,2
18,79,8
19,43,5
19,67,9
19,28,6
19,77,4
20,34,2
21,46,4
22,75,2
23,42,10
23,27,9
23,39,8
24,61,3
24,85,5
24,83,9
25,41,10
25,26,3
25,73,6
26,55,3
26,97,2
27,84,5
28,83,9
28,60,4
28,58,7
28,37,5
29,93,5
30,50,2
30,71,6
30,62,6
31,94,3
31,66,10
31,41,3
31,38,7
32,50,8
33,75,7
34,43,7
34,40,4
34,73,4
34,52,10
35,63,6
35,86,10
35,56,7
36,68,10
36,65,10
37,82,10
37,69,3
37,92,4
38,89,4
38,52,9
38,91,3
38,53,10
39,72,6
39,86,9
39,43,4
39,89,3
40,68,8
40,82,4
40,87,1
41,72,7
41,92,2
42,68,6
42,61,7
42,67,6
42,81,1
43,62,6
43,80,8
43,81,3
43,70,5
44,97,9
45,48,7
45,58,3
45,99,10
46,87,4
46,54,6
47,48,8
47,90,2
48,93,10
48,95,7
49,78,9
49,87,8
50,93,8
50,70,3
50,79,7
51,91,9
51,63,6
52,82,7
52,62,9
52,61,2
52,75,10
53,76,7
53,87,8
53,92,3
53,65,3
54,85,6
54,64,9
54,94,1
55,62,5
55,87,9
55,85,2
55,57,1
56,72,5
56,91,4
56,95,3
57,80,2
57,66,3
57,68,7
58,72,4
58,76,10
59,80,5
59,83,10
59,82,6
60,82,7
60,84,2
60,97,4
60,96,10
61,80,6
61,73,5
61,78,7
62,92,4
62,91,2
63,90,1
63,66,6
64,87,8
64,99,8
65,72,9
65,89,8
66,90,2
66,98,10
66,87,2
66,69,9
67,83,5
67,98,4
68,69,3
68,83,6
68,72,9
68,94,8
69,72,9
70,92,5
70,85,10
70,82,6
71,83,8
71,87,9
72,87,1
73,75,2
74,84,1
75,80,6
76,79,6
77,97,4
77,78,7
77,87,7
78,79,8
79,98,9
79,99,4
79,91,6
80,97,1
80,82,9
80,89,10
81,91,4
81,93,10
82,87,7
82,85,10
83,86,10
84,91,3
85,95,4
86,96,8
87,93,7
87,96,6
87,95,9
87,98,7
88,95,10
89,93,3
90,95,4
90,93,5
90,97,7
90,99,4
91,96,7
91,99,3
91,93,6
92,98,6
92,99,1
92,96,10
92,94,2
93,97,8
93,99,3
93,98,1
94,96,2
94,99,7
94,98,8
95,98,9
95,99,8
95,96,6
95,97,5
96,99,8
96,97,5
97,99,3
98,99,2
