task,cost
0,28.65
1,9.13
2,43.84
3,14.86
4,32.9
5,48.67
6,38.08
7,36.91
8,34.79
9,23.09
10,37.87
11,15.76
12,22.26
13,29.98
14,17.08
15,24.09
16,15.09
17,11.61
18,26.85
19,15.21
20,28.88
21,20.58
22,57.43
23,31.4
24,12.26
25,31.66
26,24.78
27,24.27
28,17.85
29,20.12
30,39.5
31,34.81
32,36.13
33,15.29
34,18.33
35,31.59
36,51.66
37,37.1
38,28.67
39,39.33
40,20.16
41,44.83
42,24.25
43,16.48
44,24.35
45,19.41
46,37.93
47,28.35
48,33.43
49,38.3
50,16.11
51,47.42
52,39.94
53,17.13
54,29.72
55,49.08
56,51.44
57,7.88
58,16.16
59,28.74
