task,cost
0,35.74
1,39.23
2,39.32
3,37.16
4,31.24
5,16.1
6,13.62
7,38.89
8,37.08
9,52.2
10,22.88
11,17.72
12,20.86
13,10.51
14,18.34
15,25.93
16,21.78
17,45.42
18,10.13
19,10.75
20,40.58
21,26.77
22,10.16
23,41.31
24,11.07
25,13.24
26,25.11
27,9.98
28,16.34
29,10.06
30,12.02
31,21.93
32,37.6
33,32.97
34,35.69
35,14.31
36,24.3
37,40.56
38,20.68
39,24.36
40,33.48
41,38.54
42,46.06
43,12.28
44,14.49
45,12.37
46,32.34
47,21.83
48,26.74
49,24.05
50,36.71
51,13.77
52,37.69
53,20.04
54,34.23
55,18.36
56,31.67
57,49.67
58,17.13
59,39.47
60,7.55
61,37.54
62,27.06
63,57.74
64,33.71
65,23.14
66,9.67
67,17.4
68,37.45
69,18.82
70,16.02
71,28.75
72,38.01
73,22.47
74,31.85
75,35.96
76,38.34
77,35.95
78,54.36
79,33.74
