task,cost
0,37.99
1,51.92
2,45.45
3,36.66
4,34.36
5,37.31
6,60.7
7,8.29
8,44.5
9,23.65
10,37.97
11,46.96
12,39.87
13,45.58
14,26.39
15,31.64
16,15.84
17,18.05
18,7.99
19,10.59
20,40.38
21,41.18
22,29.84
23,30.11
24,8.28
25,18.85
26,21.7
27,19.79
28,42.34
29,22.67
30,30.94
31,34.12
32,53.18
33,15.63
34,15.7
35,53.36
36,37.62
37,7.84
38,12.93
39,22.98
40,40.18
41,12.77
42,11.84
43,13.52
44,40.55
45,37.08
46,37.26
47,51.63
48,24.39
49,48.41
50,19.76
51,38.5
52,8.25
53,44.37
54,46.45
55,40.99
56,49.6
57,20.44
58,24.45
59,15.45
