task,cost
0,44.03
1,10.38
2,42.84
3,25.23
4,55.26
5,45.54
6,14.63
7,30.05
8,25.42
9,28.38
10,16.0
11,23.41
12,31.92
13,28.97
14,25.43
15,53.45
16,31.56
17,43.52
18,39.61
19,14.48
20,41.86
21,31.0
22,48.5
23,59.49
24,19.9
25,20.64
26,48.09
27,8.69
28,42.21
29,30.29
30,32.45
31,23.58
32,32.01
33,32.79
34,32.47
35,49.44
36,8.75
37,32.6
38,41.78
39,35.47
40,25.86
41,41.36
42,45.48
43,38.49
44,11.31
45,21.0
46,21.85
47,35.86
48,20.84
49,25.85
50,49.53
51,19.31
52,25.16
53,36.02
54,45.53
55,15.21
56,38.86
57,34.55
58,29.49
59,25.38
60,24.81
61,21.25
62,34.0
63,55.62
64,46.53
65,37.27
66,38.75
67,56.85
68,28.78
69,41.67
70,8.98
71,10.32
72,37.3
73,56.23
74,34.92
75,15.5
76,22.25
77,39.06
78,25.57
79,46.79
