task,cost
0,48.32
1,50.08
2,15.17
3,30.3
4,38.93
5,9.22
6,12.66
7,20.83
8,38.73
9,21.07
10,26.61
11,35.41
12,35.49
13,24.21
14,22.61
15,41.87
16,24.49
17,33.23
18,11.96
19,56.32
20,27.51
21,37.99
22,36.1
23,39.53
24,46.45
25,16.19
26,40.49
27,46.83
28,19.18
29,36.65
30,9.99
31,11.43
32,14.38
33,11.86
34,37.89
35,33.01
36,8.43
37,25.42
38,11.64
39,43.87
40,30.71
41,52.88
42,26.26
43,40.97
44,29.54
45,14.31
46,47.6
47,26.19
48,43.36
49,13.07
50,33.18
51,22.08
52,28.62
53,32.03
54,30.48
55,13.32
56,48.81
57,41.06
58,30.68
59,45.31
