src,dst,comm
0,62,8
0,94,4
0,59,10
0,67,2
1,15,4
1,98,7
1,5,8
2,27,1
2,96,3
2,34,8
3,60,3
3,30,7
3,70,10
3,73,5
4,30,4
5,6,2
6,21,1
7,21,3
7,91,1
8,64,4
9,76,6
9,47,1
9,33,7
9,85,2
10,14,4
11,64,7
11,87,10
11,20,2
12,31,10
12,36,10
13,31,5
13,19,2
13,76,8
13,66,4
14,63,7
14,50,2
14,78,2
15,24,4
16,92,8
16,36,4
17,74,7
17,96,1
17,29,2
17,72,8
18,65,10
19,77,10
20,53,6
21,36,3
21,39,1
21,96,8
21,61,7
22,85,5
22,28,9
22,98,7
23,28,7
24,44,8
25,62,3
25,48,1
25,42,6
26,53,5
26,29,6
26,43,1
27,35,9
27,49,10
28,64,4
29,32,7
30,65,5
30,38,7
31,36,2
32,55,3
32,36,8
33,51,3
34,40,6
35,90,8
36,46,5
36,38,7
36,49,2
37,42,7
38,97,2
38,52,5
39,44,3
40,99,1
40,56,1
40,45,4
40,75,10
41,68,7
41,73,7
41,50,7
42,83,3
42,59,3
42,89,6
42,47,4
43,69,9
43,98,9
43,93,3
43,68,1
44,77,10
44,68,4
44,87,2
45,93,2
46,48,1
47,63,4
47,97,9
47,99,7
48,50,1
48,51,3
48,62,3
48,75,6
49,56,7
50,78,5
51,80,3
51,59,1
51,73,4
52,53,6
52,85,10
52,71,3
53,56,10
54,63,3
54,81,5
54,82,2
54,84,8
55,78,10
55,58,1
55,93,6
55,86,7
56,70,10
56,63,10
57,97,1
57,71,9
57,67,3
57,60,1
58,84,3
58,79,1
58,70,3
59,75,6
60,75,7
60,77,8
61,72,1
61,91,4
62,74,10
62,91,4
63,67,3
64,68,5
64,97,8
64,83,8
64,91,8
65,84,5
65,69,7
66,81,9
67,88,2
68,72,10
69,76,4
69,71,9
69,86,5
70,74,9
70,87,2
70,77,10
70,92,2
71,91,2
71,80,6
71,79,2
71,98,3
72,88,7
72,98,3
72,90,5
73,80,1
73,87,4
74,85,10
74,80,4
74,99,2
74,83,3
75,80,4
75,91,7
75,76,4
75,90,2
76,79,5
76,93,9
77,89,1
77,83,5
77,92,9
77,98,10
78,92,9
78,81,5
78,79,3
79,86,9
79,85,3
79,81,2
80,93,5
81,91,2
81,90,2
81,82,8
81,96,2
82,86,6
82,89,10
82,88,4
82,87,7
83,87,5
84,91,1
84,97,8
84,94,5
85,99,4
85,98,6
86,87,4
86,92,9
86,98,4
86,97,6
87,88,7
87,96,5
87,92,1
88,97,5
88,95,1
88,90,10
89,93,1
89,92,1
90,99,8
90,98,10
90,95,7
91,95,7
92,95,9
92,94,2
93,94,5
93,97,10
93,99,3
94,97,1
95,99,1
95,96,4
96,97,4
96,98,8
96,99,5
97,99,8
97,98,1
98,99,7
