task,cost
0,30.56
1,9.54
2,36.94
3,41.7
4,46.91
5,38.45
6,32.27
7,39.13
8,19.66
9,25.71
10,42.85
11,38.13
12,45.02
13,30.18
14,31.52
15,43.04
16,54.65
17,17.97
18,40.28
19,46.54
20,12.23
21,16.24
22,10.42
23,47.57
24,46.24
25,40.78
26,36.35
27,19.42
28,15.7
29,44.94
30,20.27
31,54.38
32,18.69
33,30.3
34,45.62
35,27.82
36,42.13
37,19.0
38,31.38
39,47.75
40,22.0
41,18.28
42,22.98
43,34.4
44,37.95
45,33.71
46,43.31
47,13.11
48,10.38
49,20.01
50,30.85
51,15.17
52,47.71
53,36.9
54,31.27
55,32.27
56,35.87
57,47.73
58,26.91
59,31.09
60,10.35
61,31.72
62,32.97
63,24.87
64,49.94
65,49.4
66,30.48
67,27.45
68,45.41
69,31.93
70,20.05
71,28.46
72,30.92
73,29.61
74,48.35
75,12.96
76,9.96
77,43.91
78,18.35
79,29.05
80,36.99
81,28.1
82,48.4
83,56.12
84,11.19
85,53.58
86,51.62
87,19.35
88,48.44
89,14.93
90,18.95
91,58.71
92,42.35
93,29.57
94,20.25
95,25.9
96,25.27
97,24.17
98,32.61
99,26.84
