task,cost
0,46.86
1,57.12
2,37.03
3,22.22
4,36.23
5,25.61
6,38.27
7,13.47
8,44.1
9,11.01
10,35.16
11,16.92
12,59.83
13,25.84
14,36.56
15,36.85
16,16.72
17,24.92
18,31.18
19,32.58
20,15.87
21,39.69
22,37.32
23,43.7
24,21.66
25,41.87
26,15.43
27,32.53
28,54.34
29,35.69
30,9.28
31,23.5
32,11.37
33,29.11
34,43.25
35,51.73
36,16.65
37,34.67
38,33.88
39,29.96
40,10.96
41,27.89
42,10.98
43,11.82
44,39.73
45,11.15
46,25.68
47,15.14
48,34.9
49,10.6
50,7.84
51,20.83
52,12.93
53,46.53
54,30.55
55,17.4
56,33.64
57,15.18
58,18.01
59,42.74
