task,cost
0,33.0
1,29.04
2,25.05
3,40.48
4,23.96
5,15.86
6,39.98
7,35.91
8,27.43
9,37.72
10,19.91
11,27.56
12,46.82
13,30.47
14,25.03
15,45.19
16,9.46
17,14.65
18,28.02
19,21.3
20,31.94
21,45.48
22,38.74
23,28.59
24,22.15
25,38.73
26,28.88
27,16.62
28,20.11
29,18.33
30,31.24
31,27.95
32,22.49
33,21.93
34,34.11
35,10.61
36,48.33
37,16.75
38,44.75
39,15.9
40,17.95
41,18.0
42,30.22
43,41.88
44,38.52
45,49.07
46,26.62
47,10.6
48,35.63
49,35.47
50,32.33
51,58.07
52,11.37
53,32.3
54,33.49
55,46.16
56,34.93
57,45.26
58,12.15
59,43.92
60,43.49
61,33.47
62,41.58
63,40.71
64,16.36
65,41.17
66,31.57
67,52.03
68,17.84
69,37.62
70,35.85
71,7.57
72,19.79
73,20.73
74,40.69
75,36.46
76,38.19
77,23.54
78,17.77
79,26.41
80,9.66
81,45.77
82,38.89
83,34.41
84,45.97
85,21.33
86,38.7
87,37.05
88,33.5
89,9.4
90,29.15
91,29.55
92,35.36
93,40.44
94,45.64
95,25.52
96,44.45
97,29.26
98,34.68
99,19.84
