src,dst,comm
0,7,8
0,15,4
0,18,9
0,30,10
1,7,10
1,32,3
1,43,3
2,40,10
3,43,5
3,4,8
4,30,1
4,24,10
5,26,10
5,16,4
6,18,4
7,50,1
7,47,5
7,24,7
8,27,5
8,45,6
9,32,2
9,10,5
10,52,4
10,55,10
11,13,2
12,59,1
13,51,10
13,38,1
13,50,5
14,19,6
14,24,5
14,43,7
15,40,9
16,34,4
16,46,9
17,18,3
18,21,1
18,55,7
19,30,1
19,44,10
19,29,9
20,31,3
20,38,7
20,33,2
21,45,9
21,42,10
21,27,7
22,56,3
22,42,1
22,24,2
22,25,9
23,33,3
23,34,4
23,42,10
24,54,10
24,44,6
24,31,8
25,28,8
25,47,5
25,43,3
25,59,9
26,29,6
26,54,9
27,37,6
27,33,6
28,35,2
28,44,6
28,54,5
29,52,5
29,35,2
29,36,10
29,32,1
30,47,10
30,35,1
31,53,2
31,32,10
31,33,3
32,59,1
32,54,9
32,36,1
33,59,9
33,41,7
33,56,3
34,42,4
35,42,2
36,47,2
36,40,5
36,38,2
36,45,7
37,43,5
37,50,4
37,49,6
37,44,2
38,57,5
39,54,1
39,56,10
40,57,8
41,47,1
41,42,8
41,58,3
42,54,8
42,48,2
43,48,8
43,59,4
44,56,1
44,46,8
45,47,6
45,54,10
45,51,7
45,57,3
46,56,4
46,53,8
46,50,8
46,57,2
47,58,2
47,51,2
47,52,4
48,56,7
48,49,2
49,54,5
49,56,3
49,58,1
49,52,5
50,56,10
50,51,9
51,54,9
51,58,4
52,59,9
52,55,7
53,57,9
53,56,7
53,59,6
54,59,5
54,55,1
54,58,1
55,59,9
56,58,2
56,59,8
56,57,10
57,58,9
57,59,7
58,59,2
