task,cost
0,38.2
1,28.27
2,16.99
3,26.37
4,14.44
5,28.34
6,10.06
7,36.49
8,40.73
9,31.54
10,19.59
11,17.75
12,41.37
13,8.44
14,23.83
15,40.04
16,27.79
17,21.61
18,41.52
19,22.27
20,41.19
21,14.75
22,48.01
23,27.7
24,26.66
25,27.85
26,11.81
27,16.05
28,34.55
29,18.13
30,17.95
31,16.37
32,27.92
33,13.59
34,12.92
35,20.93
36,38.46
37,31.06
38,33.15
39,13.72
40,31.03
41,35.76
42,55.26
43,29.32
44,44.85
45,21.41
46,8.76
47,53.54
48,41.04
49,30.03
50,48.17
51,35.73
52,45.06
53,15.43
54,25.0
55,55.2
56,11.07
57,34.64
58,35.79
59,59.26
