task,cost
0,19.79
1,26.95
2,36.68
3,27.73
4,51.13
5,10.88
6,12.86
7,8.93
8,18.16
9,33.34
10,21.18
11,48.09
12,28.73
13,37.28
14,16.35
15,18.87
16,32.52
17,24.99
18,31.52
19,36.79
20,13.71
21,48.68
22,38.82
23,16.58
24,41.18
25,45.56
26,30.34
27,40.97
28,36.02
29,12.88
30,20.81
31,49.2
32,49.76
33,12.61
34,15.32
35,39.94
36,12.9
37,30.42
38,17.8
39,9.05
40,31.9
41,12.71
42,37.5
43,12.48
44,42.52
45,46.19
46,27.27
47,16.84
48,29.72
49,48.69
50,20.93
51,19.05
52,44.9
53,35.13
54,16.54
55,32.77
56,33.45
57,20.67
58,34.99
59,15.0
60,25.87
61,38.05
62,8.51
63,26.59
64,26.89
65,18.14
66,31.17
67,15.73
68,46.99
69,25.03
70,39.19
71,44.47
72,34.51
73,27.97
74,40.18
75,41.66
76,28.02
77,23.62
78,13.0
79,39.73
80,28.86
81,10.53
82,36.3
83,22.54
84,28.58
85,34.56
86,10.35
87,10.17
88,32.55
89,20.62
