task,cost
0,38.16
1,43.41
2,33.74
3,13.31
4,35.81
5,38.36
6,19.6
7,29.27
8,17.23
9,39.71
10,21.66
11,42.69
12,21.44
13,38.41
14,46.06
15,28.69
16,16.2
17,36.5
18,13.74
19,15.91
20,32.35
21,52.09
22,36.29
23,14.83
24,23.93
25,44.17
26,38.61
27,14.97
28,52.98
29,45.26
30,41.82
31,16.68
32,24.63
33,43.04
34,56.28
35,56.17
36,36.53
37,11.31
38,44.8
39,47.15
40,46.02
41,16.66
42,10.31
43,22.08
44,26.42
45,31.96
46,27.82
47,8.42
48,14.61
49,27.34
50,41.61
51,44.28
52,34.99
53,42.07
54,24.95
55,40.14
56,51.84
57,42.58
58,9.16
59,17.88
60,37.9
61,40.71
62,28.42
63,22.93
64,43.27
65,33.49
66,27.56
67,18.21
68,43.18
69,17.41
70,40.18
71,44.26
72,38.99
73,32.22
74,12.72
75,17.62
76,41.7
77,47.04
78,29.28
79,44.45
80,7.66
81,20.05
82,12.48
83,53.13
84,25.31
85,23.22
86,34.1
87,11.7
88,26.78
89,15.29
