task,cost
0,26.76
1,14.51
2,34.92
3,38.33
4,11.94
5,28.82
6,22.57
7,29.25
8,10.74
9,18.3
10,17.67
11,38.24
12,16.94
13,19.58
14,14.88
15,32.42
16,39.68
17,51.34
18,8.37
19,34.71
20,30.5
21,24.55
22,13.49
23,22.7
24,9.53
25,59.19
26,15.15
27,14.95
28,50.59
29,41.59
30,14.21
31,39.88
32,8.54
33,30.31
34,30.88
35,35.04
36,45.51
37,25.71
38,56.04
39,16.21
40,18.18
41,37.01
42,48.4
43,10.57
44,28.84
45,34.34
46,40.39
47,11.94
48,31.57
49,20.85
50,35.69
51,31.64
52,31.11
53,26.09
54,26.1
55,19.1
56,30.19
57,48.75
58,26.36
59,44.41
60,15.43
61,50.89
62,17.64
63,21.21
64,11.86
65,16.03
66,31.58
67,32.11
68,19.15
69,35.68
