task,cost
0,31.76
1,48.9
2,38.31
3,34.47
4,19.32
5,12.76
6,34.55
7,24.24
8,36.93
9,25.46
10,24.67
11,43.78
12,13.78
13,15.99
14,38.81
15,20.01
16,18.78
17,40.38
18,50.65
19,31.89
20,30.68
21,51.58
22,38.72
23,42.94
24,34.03
25,43.69
26,31.76
27,40.66
28,54.69
29,22.18
30,34.86
31,23.46
32,14.46
33,30.88
34,27.04
35,23.38
36,38.2
37,20.06
38,40.82
39,24.49
40,26.92
41,44.71
42,11.61
43,40.72
44,32.36
45,21.36
46,19.06
47,41.97
48,27.19
49,33.14
50,32.88
51,43.02
52,22.02
53,43.5
54,16.35
55,31.84
56,48.67
57,29.62
58,34.7
59,33.18
