task,cost
0,17.13
1,46.43
2,31.74
3,19.13
4,21.97
5,14.93
6,41.82
7,36.03
8,51.66
9,36.9
10,29.58
11,22.49
12,23.53
13,34.66
14,24.86
15,34.05
16,42.41
17,27.27
18,17.17
19,36.26
20,27.98
21,41.16
22,37.0
23,48.45
24,15.22
25,27.78
26,21.05
27,40.85
28,54.45
29,24.52
30,45.21
31,13.96
32,45.48
33,50.77
34,28.49
35,33.39
36,20.53
37,45.4
38,17.44
39,20.85
40,24.71
41,10.71
42,14.63
43,30.28
44,40.24
45,51.08
46,16.67
47,34.65
48,31.75
49,52.68
50,22.69
51,30.28
52,20.66
53,44.79
54,18.32
55,14.19
56,44.68
57,15.27
58,17.34
59,20.89
60,44.65
61,24.67
62,16.64
63,27.58
64,13.6
65,38.6
66,25.65
67,14.9
68,28.14
69,40.42
70,23.04
71,36.94
72,31.81
73,57.21
74,12.0
75,11.98
76,38.93
77,48.58
78,39.15
79,40.92
80,18.1
81,32.11
82,40.62
83,32.68
84,14.72
85,56.12
86,59.0
87,8.86
88,33.82
89,36.32
90,16.4
91,17.98
92,22.79
93,12.57
94,12.94
95,42.26
96,34.67
97,33.68
98,52.48
99,27.68
