src,dst,comm
0,7,4
0,12,6
0,9,6
0,18,4
1,12,6
1,10,9
1,6,1
2,10,3
3,6,4
3,27,6
4,29,9
4,11,5
4,21,3
4,13,8
5,7,1
5,23,6
6,16,10
6,24,8
6,9,1
7,22,4
7,23,6
7,29,6
8,10,6
9,14,7
9,29,7
10,20,4
10,21,1
10,18,3
10,19,2
11,26,10
11,12,3
11,25,5
12,19,9
13,20,2
13,16,8
13,22,4
13,26,8
14,16,4
14,19,5
14,24,3
15,22,7
16,17,9
16,24,9
16,22,9
17,28,3
17,18,4
18,19,1
18,25,7
18,23,6
18,22,3
19,27,5
20,25,8
20,27,2
20,23,5
20,21,7
21,26,10
21,25,2
22,24,4
22,27,3
23,29,2
23,28,6
23,24,9
24,27,7
25,29,3
25,28,1
25,26,4
26,28,4
26,29,8
26,27,1
27,29,4
27,28,9
28,29,4
