task,cost
0,40.95
1,31.37
2,30.67
3,24.4
4,10.65
5,38.08
6,31.28
7,14.91
8,33.45
9,18.81
10,19.29
11,14.89
12,9.93
13,17.23
14,40.45
15,10.84
16,30.66
17,36.2
18,51.47
19,15.37
20,43.29
21,21.92
22,31.55
23,42.25
24,11.45
25,27.12
26,25.07
27,16.68
28,39.77
29,29.35
30,38.62
31,31.5
32,34.63
33,35.11
34,39.15
35,37.85
36,44.53
37,38.12
38,33.84
39,27.68
40,11.63
41,37.64
42,38.73
43,23.01
44,20.05
45,39.06
46,30.38
47,57.44
48,29.57
49,24.73
50,39.77
51,13.26
52,35.76
53,20.1
54,19.23
55,34.71
56,11.72
57,50.16
58,17.88
59,28.26
60,12.2
61,32.22
62,32.68
63,37.7
64,11.9
65,9.76
66,19.47
67,52.22
68,45.54
69,26.83
70,32.06
71,51.51
72,24.8
73,39.72
74,34.84
75,15.38
76,23.95
77,14.73
78,17.46
79,31.91
