task,cost
0,24.11
1,31.17
2,16.05
3,17.67
4,12.43
5,43.08
6,22.88
7,26.21
8,11.43
9,41.31
10,33.42
11,15.6
12,20.89
13,25.66
14,30.08
15,49.83
16,49.46
17,41.13
18,46.98
19,31.35
20,35.65
21,42.29
22,23.52
23,11.32
24,25.05
25,21.6
26,17.93
27,42.23
28,52.12
29,48.85
30,36.09
31,24.04
32,32.22
33,21.62
34,12.36
35,28.88
36,36.38
37,34.88
38,16.71
39,33.64
40,24.01
41,21.16
42,30.39
43,30.3
44,21.49
45,9.18
46,36.33
47,26.95
48,50.12
49,34.85
50,44.21
51,38.04
52,9.8
53,43.26
54,57.74
55,18.53
56,23.02
57,52.97
58,27.16
59,13.83
60,19.85
61,23.81
62,41.73
63,31.33
64,29.77
65,13.15
66,11.43
67,50.36
68,28.6
69,27.15
70,14.37
71,48.13
72,50.65
73,36.13
74,53.74
75,42.62
76,42.48
77,20.81
78,33.27
79,8.9
80,50.84
81,10.5
82,60.34
83,20.65
84,42.39
85,12.06
86,22.38
87,49.21
88,21.73
89,48.7
