task,cost
0,50.78
1,30.57
2,14.14
3,15.95
4,45.69
5,39.56
6,17.77
7,31.67
8,31.03
9,16.86
10,16.46
11,31.45
12,52.65
13,18.28
14,43.3
15,20.19
16,39.19
17,29.96
18,45.62
19,30.34
20,20.84
21,24.39
22,20.29
23,13.13
24,15.05
25,43.3
26,48.69
27,28.77
28,39.27
29,25.28
30,9.3
31,12.11
32,45.44
33,30.41
34,28.62
35,43.37
36,48.2
37,43.59
38,48.69
39,32.92
40,25.87
41,30.8
42,20.95
43,48.93
44,9.87
45,30.51
46,17.29
47,34.07
48,39.7
49,47.6
50,10.49
51,37.27
52,40.91
53,40.63
54,13.99
55,25.08
56,23.1
57,38.35
58,29.56
59,37.72
60,60.82
61,38.75
62,8.5
63,35.15
64,11.88
65,49.53
66,36.88
67,20.5
68,32.08
69,44.14
70,40.13
71,55.82
72,23.25
73,17.91
74,18.44
75,11.98
76,45.57
77,17.2
78,10.07
79,46.08
80,55.27
81,45.28
82,31.77
83,13.05
84,20.59
85,20.65
86,41.0
87,22.69
88,39.32
89,17.28
90,35.29
91,42.3
92,36.47
93,45.87
94,25.56
95,40.9
96,30.62
97,16.75
98,15.08
99,32.44
