task,cost
0,50.84
1,16.0
2,26.17
3,15.77
4,48.81
5,36.96
6,16.14
7,20.6
8,31.28
9,9.13
10,35.47
11,7.88
12,26.11
13,49.79
14,29.53
15,55.81
16,24.74
17,16.1
18,13.94
19,34.08
20,17.59
21,39.62
22,35.3
23,48.98
24,16.94
25,57.93
26,46.13
27,33.94
28,58.73
29,14.59
30,35.17
31,35.25
32,36.81
33,14.65
34,25.87
35,17.6
36,21.12
37,28.71
38,30.51
39,18.15
40,27.09
41,36.9
42,21.85
43,42.2
44,49.64
45,41.82
46,22.96
47,42.56
48,13.29
49,31.86
50,30.33
51,26.91
52,40.94
53,33.06
54,20.51
55,49.57
56,21.91
57,14.43
58,30.83
59,51.7
