task,cost
0,14.56
1,18.31
2,20.54
3,27.78
4,29.68
5,52.66
6,38.45
7,19.78
8,44.12
9,40.63
10,19.54
11,25.14
12,23.62
13,38.67
14,36.54
15,38.61
16,39.7
17,49.86
18,9.11
19,51.25
20,48.9
21,51.51
22,13.37
23,18.1
24,15.11
25,40.15
26,46.91
27,43.78
28,44.09
29,42.44
30,36.01
31,10.8
32,14.76
33,19.18
34,43.58
35,28.41
36,18.0
37,19.73
38,30.89
39,39.62
40,14.76
41,38.04
42,13.65
43,28.01
44,23.86
45,35.62
46,46.15
47,14.4
48,32.76
49,41.97
50,19.09
51,18.73
52,22.51
53,40.72
54,10.91
55,25.86
56,40.75
57,26.41
58,49.38
59,32.9
