src,dst,comm
0,55,8
1,36,5
1,37,4
2,5,8
2,49,9
2,22,7
3,56,7
3,46,8
3,45,10
4,61,8
4,23,4
4,35,9
4,37,9
5,21,4
6,50,1
6,26,7
7,18,5
8,42,2
9,69,10
9,60,8
9,10,8
9,59,6
10,57,6
11,55,6
11,18,1
11,33,8
12,68,5
12,43,1
13,20,1
13,30,4
13,24,6
13,33,4
14,49,4
14,19,5
15,35,7
15,57,2
16,51,2
16,25,6
16,18,3
16,41,8
17,53,2
17,62,10
17,33,10
17,43,8
18,65,3
18,62,7
18,33,8
19,35,10
19,24,1
19,28,8
20,34,4
20,50,3
20,57,1
21,38,5
21,27,4
21,67,1
21,58,6
22,61,6
22,49,10
22,42,9
23,54,5
23,44,4
23,58,3
23,30,4
24,51,9
25,43,2
26,48,2
26,36,1
26,68,4
27,53,7
28,38,5
28,44,7
28,54,1
29,41,2
30,32,2
30,57,6
30,45,9
31,64,9
31,48,2
31,37,10
32,44,4
32,51,6
32,43,7
33,41,7
33,66,3
33,37,5
34,41,1
34,47,4
34,67,1
34,50,8
35,41,5
36,47,8
36,60,10
36,46,8
36,44,4
37,45,7
37,51,3
37,67,4
38,52,7
38,66,4
38,39,1
38,65,6
39,51,2
39,65,10
39,58,4
39,61,8
40,50,3
40,52,7
41,54,4
42,67,1
42,51,9
43,48,7
43,61,4
44,51,4
44,61,8
44,53,2
45,67,6
45,68,10
46,64,10
46,49,8
46,69,6
46,58,5
47,62,1
48,68,2
49,63,3
49,65,2
50,59,10
50,68,7
50,52,9
51,55,8
52,59,3
52,58,7
53,55,6
53,57,6
53,59,10
54,65,3
54,56,10
55,68,4
56,63,1
56,60,5
56,65,5
56,59,9
57,66,5
58,69,9
59,65,6
59,60,5
60,61,4
60,68,2
60,63,1
60,65,3
61,67,10
62,64,2
62,69,1
62,63,7
62,65,7
63,64,9
64,68,10
65,67,5
65,68,3
65,66,1
65,69,1
66,69,3
66,67,5
66,68,6
67,68,2
67,69,6
68,69,8
