task,cost
0,14.31
1,17.55
2,29.2
3,37.54
4,34.95
5,31.99
6,14.01
7,8.83
8,41.33
9,21.51
10,9.54
11,16.53
12,10.35
13,13.78
14,28.44
15,21.15
16,17.22
17,32.62
18,9.84
19,54.2
20,19.85
21,21.75
22,15.41
23,31.79
24,30.19
25,12.05
26,12.06
27,20.93
28,10.41
29,22.59
30,19.34
31,27.61
32,51.87
33,43.66
34,25.97
35,51.23
36,10.38
37,40.28
38,25.97
39,30.8
40,45.32
41,23.11
42,14.1
43,11.37
44,17.51
45,40.98
46,28.75
47,32.12
48,21.93
49,21.09
50,27.69
51,44.03
52,17.32
53,13.82
54,20.9
55,34.2
56,17.33
57,44.31
58,10.59
59,8.4
60,50.9
61,12.31
62,23.69
63,33.98
64,37.39
65,58.16
66,22.66
67,19.65
68,11.83
69,26.38
70,18.4
71,19.1
72,11.38
73,19.3
74,11.55
75,18.71
76,28.74
77,28.11
78,12.51
79,11.29
80,14.27
81,23.1
82,34.27
83,37.72
84,17.13
85,49.42
86,21.52
87,26.76
88,30.96
89,54.78
90,52.09
91,51.72
92,12.57
93,35.76
94,11.77
95,13.58
96,44.8
97,47.26
98,29.08
99,43.48
