task,cost
0,56.7
1,29.2
2,17.87
3,16.11
4,18.23
5,35.79
6,21.35
7,28.22
8,11.29
9,37.56
10,28.5
11,18.08
12,22.77
13,25.74
14,23.72
15,15.95
16,30.26
17,29.01
18,32.03
19,41.23
20,14.4
21,41.9
22,14.34
23,32.23
24,50.73
25,13.9
26,33.15
27,50.16
28,38.54
29,46.28
30,13.4
31,42.6
32,38.96
33,18.77
34,28.48
35,15.66
36,30.24
37,24.15
38,23.28
39,21.5
40,31.09
41,40.43
42,10.52
43,49.66
44,46.51
45,26.82
46,22.84
47,12.02
48,27.63
49,15.31
50,14.1
51,41.58
52,20.06
53,16.86
54,24.06
55,38.25
56,51.57
57,27.07
58,19.65
59,15.96
60,38.32
61,10.86
62,17.64
63,24.46
64,40.06
65,34.84
66,29.08
67,31.17
68,17.41
69,32.28
70,22.68
71,49.93
72,17.83
73,38.14
74,21.52
75,33.8
76,26.35
77,42.59
78,37.86
79,29.8
80,10.8
81,29.57
82,20.14
83,29.78
84,16.97
85,21.07
86,9.7
87,20.27
88,47.87
89,31.27
90,12.32
91,10.96
92,33.09
93,21.13
94,12.26
95,33.02
96,26.68
97,20.65
98,37.24
99,21.93
