src,dst,comm
0,23,10
0,4,6
0,45,2
0,16,4
1,2,5
1,9,5
2,28,8
3,29,3
4,25,8
5,48,9
5,19,10
5,32,5
6,25,5
7,13,6
8,12,4
8,19,9
8,47,3
9,38,1
9,25,4
9,39,7
9,29,2
10,39,4
10,36,3
10,16,8
10,24,1
11,39,8
11,28,7
11,35,4
11,31,1
12,32,8
12,36,7
13,36,3
14,33,5
15,38,8
15,37,1
15,29,2
16,21,8
16,49,10
17,39,4
17,31,8
17,49,2
18,23,7
18,40,9
18,45,2
18,38,5
19,47,1
19,37,7
19,33,2
20,22,3
20,30,2
21,28,9
21,35,8
22,34,2
22,49,8
22,37,7
22,44,8
23,46,4
23,44,1
24,38,3
25,47,6
25,39,8
25,28,8
26,31,6
26,32,5
26,30,5
27,34,1
28,48,4
29,42,6
29,38,2
30,34,6
30,37,10
30,39,5
31,46,8
31,47,3
31,48,3
31,35,9
32,43,2
32,48,10
32,44,3
32,42,7
33,43,2
33,48,5
33,45,7
34,39,8
34,43,3
35,49,4
36,39,6
36,49,4
37,49,2
38,46,1
38,49,6
38,43,8
38,40,5
39,48,5
39,42,1
39,43,6
40,41,2
41,46,9
41,45,1
42,45,10
42,47,8
42,43,2
43,48,3
43,49,5
43,47,2
43,46,6
44,48,3
44,46,7
44,49,9
45,48,1
45,47,5
46,47,2
46,48,9
46,49,1
47,48,7
48,49,10
