task,cost
0,31.04
1,22.89
2,23.14
3,17.62
4,18.79
5,20.97
6,25.34
7,41.01
8,29.78
9,46.63
10,22.27
11,23.43
12,18.71
13,13.94
14,39.64
15,36.6
16,12.0
17,37.18
18,53.51
19,21.25
20,27.85
21,38.89
22,13.41
23,41.43
24,17.19
25,9.59
26,15.46
27,39.93
28,16.83
29,40.08
30,44.8
31,38.07
32,24.32
33,13.91
34,29.68
35,54.92
36,38.11
37,49.08
38,35.53
39,42.77
40,13.17
41,30.48
42,25.26
43,13.13
44,39.07
45,26.93
46,13.84
47,35.3
48,22.86
49,34.38
50,16.21
51,32.42
52,25.26
53,20.3
54,21.13
55,15.67
56,48.03
57,47.25
58,10.38
59,44.97
60,22.6
61,37.25
62,44.62
63,22.67
64,20.23
65,24.53
66,32.69
67,49.14
68,52.05
69,41.29
70,10.29
71,51.6
72,29.7
73,28.15
74,32.67
75,32.7
76,37.45
77,45.41
78,23.91
79,34.02
80,25.17
81,45.77
82,53.02
83,16.06
84,31.84
85,39.38
86,45.8
87,24.72
88,17.95
89,44.47
