task,cost
0,18.43
1,19.94
2,41.71
3,16.88
4,7.74
5,42.48
6,11.06
7,45.06
8,17.57
9,21.97
10,25.25
11,35.42
12,36.97
13,17.22
14,15.97
15,34.94
16,32.76
17,55.16
18,37.55
19,44.41
20,40.87
21,24.02
22,9.84
23,50.35
24,26.35
25,14.02
26,38.52
27,29.21
28,32.43
29,29.23
30,44.6
31,28.56
32,22.61
33,28.7
34,44.53
35,24.3
36,31.22
37,50.45
38,18.38
39,43.06
40,50.99
41,26.79
42,23.78
43,31.11
44,49.87
45,11.46
46,26.79
47,16.39
48,11.26
49,46.82
50,29.05
51,45.5
52,34.46
53,41.11
54,32.9
55,13.21
56,10.02
57,23.31
58,42.59
59,24.64
60,24.81
61,9.24
62,27.79
63,20.12
64,32.52
65,39.97
66,24.6
67,32.73
68,20.29
69,9.77
70,12.48
71,28.11
72,36.62
73,12.81
74,28.07
75,56.69
76,38.85
77,16.09
78,51.36
79,19.46
80,46.42
81,15.11
82,15.05
83,36.53
84,48.93
85,12.17
86,13.69
87,42.29
88,28.96
89,22.35
