task,cost
0,35.54
1,32.04
2,33.23
3,30.34
4,45.92
5,45.03
6,34.99
7,27.83
8,15.57
9,54.81
10,36.51
11,55.36
12,28.87
13,26.96
14,37.28
15,17.13
16,34.73
17,20.49
18,39.08
19,33.77
20,57.23
21,21.7
22,40.55
23,44.45
24,39.76
25,59.54
26,17.6
27,19.94
28,9.43
29,37.07
30,44.79
31,25.42
32,26.16
33,43.11
34,38.56
35,33.45
36,33.15
37,40.99
38,36.86
39,32.26
40,20.78
41,24.79
42,37.69
43,11.5
44,48.21
45,45.25
46,47.47
47,44.43
48,17.33
49,16.7
50,44.95
51,25.89
52,34.7
53,22.42
54,30.65
55,34.58
56,28.81
57,12.22
58,26.2
59,11.88
60,8.88
61,33.05
62,36.93
63,27.87
64,25.58
65,14.0
66,45.85
67,23.13
68,15.11
69,49.47
70,45.25
71,35.27
72,14.86
73,43.12
74,37.65
75,14.55
76,26.17
77,55.22
78,9.6
79,39.42
80,16.96
81,22.23
82,44.09
83,17.97
84,44.88
85,24.3
86,39.58
87,11.14
88,15.73
89,30.72
