task,cost
0,12.35
1,18.01
2,54.98
3,8.89
4,19.86
5,38.8
6,53.1
7,19.99
8,34.06
9,19.25
10,33.91
11,12.84
12,30.1
13,16.82
14,28.41
15,10.19
16,40.88
17,49.88
18,38.94
19,37.98
20,46.48
21,37.27
22,20.75
23,53.26
24,10.74
25,26.49
26,47.69
27,30.59
28,40.7
29,32.12
30,23.15
31,37.96
32,37.87
33,50.55
34,54.46
35,36.08
36,13.03
37,29.85
38,45.14
39,10.97
40,46.93
41,12.81
42,22.5
43,53.83
44,29.35
45,20.68
46,44.24
47,35.18
48,27.28
49,36.16
50,48.09
51,30.79
52,34.76
53,44.56
54,34.99
55,35.84
56,36.18
57,13.11
58,20.9
59,38.32
60,47.52
61,13.73
62,16.55
63,19.47
64,17.28
65,14.31
66,7.89
67,33.61
68,26.17
69,26.21
