task,cost
0,19.01
1,34.24
2,36.07
3,22.84
4,34.95
5,34.78
6,24.72
7,33.92
8,41.13
9,46.81
10,24.5
11,58.9
12,27.46
13,33.12
14,49.09
15,20.79
16,41.76
17,12.07
18,18.97
19,23.49
20,21.04
21,37.13
22,36.05
23,35.79
24,26.68
25,46.55
26,49.57
27,31.95
28,11.4
29,40.21
30,16.59
31,15.26
32,31.6
33,11.53
34,41.45
35,36.42
36,33.35
37,52.79
38,10.44
39,28.72
40,15.29
41,19.87
42,30.25
43,34.35
44,23.54
45,51.13
46,8.8
47,38.43
48,14.38
49,38.31
50,36.78
51,43.57
52,45.92
53,35.61
54,48.24
55,22.65
56,41.57
57,24.82
58,33.63
59,15.22
