task,cost
0,28.89
1,43.47
2,19.04
3,11.27
4,26.23
5,34.49
6,35.94
7,14.18
8,23.5
9,27.18
10,27.13
11,29.26
12,35.49
13,59.25
14,16.25
15,46.02
16,13.56
17,33.69
18,14.36
19,38.83
20,14.41
21,19.87
22,38.49
23,20.69
24,34.91
25,7.54
26,39.94
27,31.6
28,45.3
29,30.69
30,25.43
31,37.5
32,17.78
33,41.71
34,27.0
35,29.07
36,29.73
37,8.39
38,54.93
39,30.78
40,18.65
41,52.17
42,27.5
43,38.61
44,29.55
45,23.82
46,49.4
47,19.47
48,11.01
49,54.38
50,33.1
51,38.77
52,28.15
53,47.63
54,23.23
55,18.6
56,11.38
57,24.17
58,20.91
59,30.51
60,41.51
61,48.26
62,33.87
63,40.84
64,47.81
65,17.13
66,31.95
67,15.09
68,39.54
69,20.64
70,58.99
71,34.07
72,32.51
73,12.31
74,17.52
75,39.89
76,17.12
77,24.39
78,38.95
79,54.75
