task,cost
0,49.1
1,40.0
2,32.58
3,38.1
4,42.83
5,40.15
6,31.41
7,40.54
8,20.4
9,15.37
10,61.62
11,37.12
12,49.91
13,22.11
14,16.43
15,15.37
16,34.25
17,28.76
18,35.71
19,41.18
20,36.29
21,25.7
22,10.15
23,21.14
24,49.37
25,46.28
26,48.3
27,25.91
28,14.7
29,32.45
30,43.95
31,33.54
32,26.75
33,36.77
34,22.92
35,35.45
36,27.89
37,13.58
38,18.85
39,14.67
40,12.58
41,33.63
42,34.16
43,9.49
44,15.72
45,37.65
46,41.19
47,35.64
48,33.71
49,40.38
50,28.71
51,41.27
52,40.07
53,17.72
54,34.65
55,36.28
56,17.1
57,32.55
58,19.4
59,23.58
60,31.78
61,34.79
62,46.52
63,46.92
64,14.69
65,13.92
66,17.0
67,25.59
68,47.16
69,10.55
70,36.69
71,16.51
72,51.31
73,41.51
74,19.92
75,14.51
76,45.61
77,22.03
78,16.45
79,11.7
80,41.74
81,20.72
82,53.25
83,46.02
84,37.31
85,36.54
86,49.22
87,36.5
88,41.16
89,39.06
