task,cost
0,12.32
1,30.97
2,49.47
3,16.7
4,11.31
5,45.03
6,18.19
7,22.87
8,16.92
9,39.95
10,58.09
11,39.63
12,21.25
13,28.74
14,18.38
15,17.04
16,48.61
17,40.06
18,17.25
19,12.29
20,16.96
21,33.15
22,37.67
23,35.02
24,35.78
25,17.08
26,28.88
27,24.02
28,28.6
29,16.52
30,37.55
31,26.06
32,22.09
33,49.39
34,24.36
35,13.35
36,55.52
37,12.26
38,31.64
39,24.56
40,38.56
41,25.99
42,27.84
43,19.33
44,32.99
45,29.44
46,45.49
47,28.97
48,30.52
49,19.85
50,53.75
51,42.4
52,37.43
53,37.9
54,9.35
55,49.13
56,8.45
57,49.7
58,24.2
59,31.78
60,16.19
61,13.92
62,15.37
63,28.07
64,11.22
65,20.41
66,30.83
67,37.45
68,38.07
69,29.71
70,26.11
71,24.28
72,29.06
73,32.93
74,30.56
75,50.13
76,29.55
77,42.1
78,17.42
79,27.94
