task,cost
0,26.73
1,38.7
2,59.56
3,10.07
4,15.34
5,54.35
6,16.43
7,13.11
8,47.23
9,26.26
10,11.71
11,47.53
12,46.85
13,51.92
14,34.39
15,10.5
16,26.72
17,28.06
18,15.36
19,29.84
20,28.46
21,25.15
22,19.75
23,18.88
24,14.47
25,29.85
26,49.78
27,10.72
28,39.83
29,19.09
30,15.91
31,44.66
32,31.85
33,19.52
34,28.98
35,34.33
36,19.0
37,29.41
38,22.82
39,50.95
40,51.96
41,31.97
42,26.08
43,25.8
44,10.17
45,52.53
46,51.68
47,30.57
48,19.2
49,41.94
50,43.25
51,28.73
52,23.37
53,21.11
54,13.36
55,44.48
56,19.4
57,13.24
58,8.35
59,18.68
60,14.22
61,40.89
62,33.14
63,20.41
64,57.86
65,28.64
66,22.22
67,11.45
68,43.12
69,50.51
70,29.56
71,22.24
72,16.43
73,16.91
74,15.68
75,44.51
76,36.7
77,36.22
78,11.46
79,9.71
80,18.46
81,17.4
82,34.34
83,44.28
84,14.13
85,22.95
86,28.6
87,44.58
88,42.94
89,26.08
