task,cost
0,28.53
1,59.38
2,48.29
3,49.3
4,36.06
5,16.49
6,25.37
7,42.54
8,12.63
9,44.35
10,12.14
11,29.14
12,12.49
13,30.08
14,19.61
15,25.12
16,39.75
17,45.31
18,21.1
19,49.14
20,26.74
21,32.01
22,43.79
23,24.79
24,25.24
25,30.64
26,51.33
27,16.47
28,17.78
29,36.63
30,27.65
31,14.18
32,20.05
33,53.83
34,17.34
35,44.18
36,15.69
37,39.15
38,35.45
39,53.28
40,10.29
41,44.29
42,23.18
43,37.22
44,18.46
45,21.69
46,15.13
47,17.48
48,18.53
49,23.37
50,44.72
51,35.55
52,11.75
53,23.35
54,28.81
55,20.88
56,39.21
57,35.92
58,12.2
59,19.83
60,12.91
61,36.97
62,34.25
63,38.64
64,22.71
65,36.02
66,35.3
67,34.63
68,28.59
69,20.99
70,28.0
71,30.05
72,21.57
73,15.05
74,31.51
75,14.07
76,8.07
77,23.97
78,22.59
79,27.24
80,50.54
81,41.33
82,16.2
83,34.28
84,41.85
85,48.67
86,52.51
87,18.56
88,14.36
89,35.36
