task,cost
0,12.7
1,23.26
2,22.63
3,24.06
4,51.18
5,25.16
6,37.28
7,19.71
8,18.23
9,60.7
10,13.7
11,35.84
12,15.43
13,43.2
14,44.95
15,57.18
16,22.17
17,50.15
18,30.87
19,38.37
20,14.23
21,41.4
22,28.1
23,44.31
24,13.72
25,47.21
26,29.86
27,22.39
28,29.66
29,33.38
30,38.87
31,42.26
32,50.51
33,38.65
34,44.89
35,29.34
36,20.7
37,12.41
38,51.57
39,60.88
40,26.14
41,56.31
42,11.25
43,27.47
44,39.83
45,42.22
46,13.45
47,20.75
48,47.78
49,28.34
50,37.19
51,17.99
52,10.55
53,32.14
54,13.17
55,34.8
56,25.87
57,35.71
58,26.38
59,35.47
