task,cost
0,37.79
1,32.01
2,33.53
3,54.04
4,17.51
5,21.93
6,47.7
7,30.91
8,47.26
9,32.31
10,34.15
11,35.11
12,21.97
13,31.67
14,43.59
15,11.78
16,12.21
17,13.37
18,11.5
19,36.91
20,45.51
21,51.58
22,14.76
23,10.1
24,20.91
25,22.21
26,33.22
27,19.47
28,30.64
29,19.16
30,10.49
31,15.08
32,12.56
33,39.86
34,33.4
35,26.58
36,43.73
37,13.94
38,50.27
39,21.06
40,47.64
41,16.62
42,16.61
43,26.12
44,38.99
45,9.66
46,37.29
47,42.47
48,25.04
49,44.0
50,56.55
51,41.42
52,19.51
53,16.67
54,37.88
55,28.34
56,33.69
57,42.96
58,10.08
59,31.44
60,13.76
61,23.37
62,34.4
63,29.57
64,39.37
65,35.99
66,54.18
67,43.4
68,22.37
69,33.06
70,56.54
71,31.75
72,22.88
73,43.64
74,48.96
75,36.41
76,19.6
77,28.75
78,33.05
79,16.89
80,53.44
81,32.29
82,30.84
83,13.62
84,32.82
85,59.9
86,47.1
87,47.42
88,29.06
89,44.81
90,14.51
91,14.97
92,13.34
93,29.31
94,49.53
95,55.86
96,47.89
97,17.29
98,13.64
99,20.35
