task,cost
0,40.68
1,52.16
2,22.37
3,23.48
4,47.86
5,14.19
6,34.82
7,53.19
8,29.55
9,54.93
10,15.05
11,22.62
12,14.58
13,45.01
14,9.8
15,14.02
16,30.4
17,35.36
18,32.44
19,52.35
20,28.96
21,47.24
22,27.46
23,24.12
24,24.91
25,19.27
26,23.69
27,20.8
28,39.7
29,34.21
30,31.5
31,16.68
32,22.74
33,43.01
34,27.05
35,23.69
36,10.65
37,40.23
38,28.28
39,37.87
40,36.98
41,21.14
42,34.81
43,24.63
44,30.1
45,53.22
46,34.5
47,42.81
48,38.32
49,16.58
50,12.9
51,16.0
52,35.71
53,45.31
54,43.76
55,41.05
56,31.46
57,8.51
58,17.66
59,23.53
60,19.0
61,51.17
62,15.61
63,19.28
64,14.77
65,9.07
66,23.67
67,41.86
68,18.6
69,28.54
70,32.22
71,40.34
72,22.6
73,52.05
74,30.45
75,27.63
76,53.15
77,21.72
78,13.81
79,32.05
