task,cost
0,37.26
1,16.97
2,32.55
3,25.6
4,21.64
5,38.69
6,37.98
7,30.54
8,54.04
9,24.08
10,38.21
11,31.71
12,36.12
13,28.91
14,11.45
15,19.67
16,22.87
17,23.83
18,13.12
19,24.46
20,24.55
21,15.27
22,37.52
23,13.58
24,32.32
25,23.4
26,35.01
27,13.44
28,40.25
29,15.98
30,19.13
31,20.11
32,29.98
33,38.76
34,41.08
35,12.38
36,29.2
37,26.92
38,35.26
39,19.05
40,15.21
41,22.25
42,25.13
43,23.15
44,29.69
45,23.99
46,10.67
47,14.31
48,17.41
49,11.44
50,20.29
51,33.46
52,31.96
53,28.53
54,38.49
55,45.94
56,43.12
57,33.37
58,53.84
59,8.46
60,29.28
61,32.46
62,20.21
63,34.21
64,34.35
65,11.7
66,33.67
67,8.07
68,36.04
69,44.07
