task,cost
0,30.3
1,29.04
2,30.81
3,40.68
4,13.84
5,25.72
6,55.08
7,18.33
8,53.87
9,48.27
10,40.35
11,38.72
12,25.71
13,21.93
14,24.33
15,54.59
16,37.34
17,28.24
18,10.02
19,36.44
20,10.68
21,26.45
22,46.76
23,34.68
24,49.23
25,14.11
26,28.72
27,22.16
28,20.27
29,13.92
30,38.09
31,28.53
32,34.53
33,17.44
34,37.09
35,16.97
36,13.09
37,38.71
38,39.67
39,46.45
40,55.93
41,45.16
42,22.75
43,19.43
44,24.34
45,18.46
46,52.31
47,28.69
48,33.85
49,45.81
50,14.51
51,40.96
52,10.5
53,12.59
54,21.6
55,32.52
56,31.12
57,42.72
58,21.8
59,48.99
60,53.62
61,49.1
62,33.23
63,43.44
64,31.3
65,14.64
66,25.1
67,19.75
68,46.25
69,40.74
