task,cost
0,8.43
1,31.51
2,40.71
3,27.94
4,19.48
5,14.95
6,26.87
7,36.79
8,39.88
9,20.66
10,20.73
11,45.04
12,29.4
13,43.76
14,51.04
15,55.1
16,40.86
17,12.57
18,41.33
19,41.49
20,14.71
21,17.23
22,35.26
23,8.95
24,22.58
25,18.05
26,9.73
27,25.09
28,38.36
29,48.59
30,45.9
31,27.51
32,37.4
33,32.1
34,24.5
35,28.91
36,27.87
37,46.29
38,37.23
39,20.7
40,40.77
41,50.94
42,10.13
43,24.96
44,17.48
45,51.06
46,8.89
47,12.82
48,34.62
49,30.26
50,25.79
51,25.18
52,58.87
53,10.05
54,35.62
55,47.91
56,24.97
57,52.15
58,14.82
59,48.69
60,22.2
61,16.21
62,39.35
63,33.42
64,21.01
65,53.97
66,16.31
67,44.87
68,14.0
69,48.49
70,21.05
71,46.68
72,49.32
73,34.24
74,42.9
75,38.76
76,21.93
77,16.66
78,32.91
79,50.29
80,20.18
81,24.29
82,16.05
83,35.57
84,22.42
85,12.05
86,41.47
87,22.04
88,28.86
89,36.47
90,14.08
91,38.01
92,50.9
93,58.41
94,18.46
95,40.65
96,36.99
97,45.94
98,32.41
99,32.99
