src,dst,comm
0,27,10
0,19,9
1,26,6
1,13,7
2,23,8
2,28,5
2,6,2
3,22,6
3,12,5
4,11,9
4,5,9
5,11,5
6,18,8
6,9,3
6,24,10
6,13,9
7,26,4
7,18,5
7,16,6
7,20,4
8,9,3
8,21,10
8,14,8
8,17,5
9,17,3
9,26,7
10,29,4
10,22,1
10,27,2
11,15,6
11,20,5
12,15,5
13,14,10
13,29,10
14,24,2
14,21,9
14,16,5
15,16,5
15,23,6
16,21,4
16,29,5
16,17,9
17,25,10
17,18,6
17,26,2
18,19,4
18,27,6
19,26,7
19,20,2
19,25,4
19,27,9
20,25,9
21,23,3
21,28,6
22,26,7
22,23,9
22,28,5
22,24,9
23,26,3
23,24,2
23,25,3
23,29,3
24,29,3
24,25,1
25,26,1
25,28,7
25,27,3
26,28,10
26,27,8
26,29,9
27,29,3
27,28,2
28,29,4
