src,dst,comm
0,30,4
0,61,6
0,59,1
1,64,3
1,61,8
2,5,7
2,69,9
3,26,3
4,21,6
4,6,10
4,53,8
4,40,6
5,36,10
5,29,2
5,47,7
5,42,3
6,10,9
7,55,5
7,42,6
7,68,2
7,29,10
8,15,5
8,60,6
8,25,7
9,20,5
9,39,2
10,33,4
10,18,1
10,49,5
10,67,1
11,58,8
11,52,5
11,21,3
12,50,1
13,25,4
13,45,7
13,22,2
13,62,9
14,36,4
14,28,7
15,19,2
16,69,3
16,57,9
17,41,8
17,18,3
17,27,6
18,19,4
19,53,3
19,58,1
19,29,8
19,41,3
20,38,3
20,28,5
21,32,3
21,55,6
21,54,9
21,46,2
22,34,10
22,49,5
23,65,10
24,68,2
24,36,2
24,69,3
25,42,2
25,36,8
25,51,3
25,29,7
26,67,10
27,32,9
27,37,8
27,56,3
27,39,4
28,50,2
29,56,8
29,69,3
29,45,8
29,49,7
30,67,8
30,59,1
31,69,6
31,33,4
32,59,9
33,69,6
33,37,6
33,58,2
34,37,1
34,41,8
34,43,7
34,38,5
35,46,7
35,45,5
35,41,5
35,58,9
36,48,6
36,44,8
37,42,8
37,66,4
37,68,2
37,54,3
38,57,9
38,62,2
38,47,5
38,59,4
39,43,4
39,54,1
40,58,2
40,46,3
40,47,2
41,62,1
42,53,3
42,49,2
42,46,1
42,44,7
43,64,6
43,60,6
43,51,3
43,68,7
44,61,1
44,54,1
44,49,9
44,46,6
45,61,4
45,55,4
45,59,2
45,66,9
46,47,2
46,57,2
47,53,9
47,50,4
48,59,1
48,60,6
48,63,10
48,55,10
49,60,3
49,62,4
49,63,7
50,65,9
50,66,1
51,64,2
52,58,7
52,60,3
53,64,7
53,54,2
53,66,7
54,68,2
55,66,2
56,65,9
56,62,7
56,63,10
57,65,9
58,59,8
59,61,10
60,64,3
61,69,10
61,65,7
61,63,1
62,69,2
63,67,10
63,66,2
64,67,3
64,66,8
64,68,1
65,67,3
65,69,5
65,68,4
65,66,2
66,67,1
66,68,3
67,69,10
67,68,3
68,69,7
