task,cost
0,32.34
1,26.93
2,9.82
3,30.82
4,11.09
5,23.0
6,12.62
7,12.1
8,52.19
9,11.87
10,23.33
11,27.44
12,54.69
13,47.35
14,32.77
15,27.27
16,25.23
17,28.63
18,39.19
19,52.03
20,33.18
21,27.18
22,12.3
23,16.66
24,19.41
25,36.62
26,19.53
27,25.56
28,43.92
29,24.89
30,15.94
31,38.47
32,18.47
33,23.92
34,44.54
35,32.04
36,19.6
37,17.56
38,45.75
39,32.11
40,21.61
41,9.77
42,46.09
43,15.59
44,27.4
45,25.54
46,36.03
47,48.46
48,46.25
49,44.74
50,44.58
51,53.91
52,27.06
53,19.19
54,38.15
55,40.8
56,20.74
57,29.44
58,31.53
59,42.85
60,50.12
61,45.18
62,54.69
63,31.44
64,49.72
65,38.14
66,10.37
67,27.1
68,20.7
69,53.2
70,31.29
71,18.1
72,23.6
73,34.61
74,17.53
75,19.55
76,18.12
77,34.82
78,30.82
79,15.58
80,27.58
81,22.35
82,12.61
83,32.52
84,22.78
85,19.66
86,35.99
87,43.15
88,31.94
89,20.44
