task,cost
0,23.61
1,28.08
2,21.7
3,26.57
4,42.99
5,38.16
6,40.31
7,9.26
8,30.57
9,35.4
10,32.31
11,14.46
12,46.17
13,28.27
14,20.8
15,45.8
16,17.19
17,38.42
18,38.46
19,53.7
20,42.73
21,17.63
22,20.77
23,17.25
24,31.15
25,12.84
26,34.71
27,33.85
28,16.11
29,22.95
30,35.98
31,38.03
32,46.41
33,15.36
34,13.91
35,21.83
36,8.09
37,51.59
38,30.34
39,57.29
40,45.11
41,11.97
42,14.17
43,34.17
44,26.0
45,21.0
46,22.44
47,22.54
48,25.13
49,23.89
50,12.93
51,23.59
52,26.84
53,11.97
54,51.21
55,31.54
56,36.85
57,8.73
58,10.72
59,11.79
60,45.69
61,47.76
62,43.6
63,16.86
64,14.23
65,24.52
66,40.6
67,35.04
68,43.28
69,24.97
70,51.76
71,41.94
72,44.85
73,34.82
74,13.24
75,41.24
76,16.68
77,24.93
78,36.71
79,14.59
80,43.79
81,27.99
82,52.85
83,17.38
84,26.38
85,35.22
86,47.46
87,10.91
88,18.13
89,55.38
