src,dst,comm
0,36,10
0,49,2
1,4,5
2,14,5
2,26,5
2,32,9
2,59,5
3,51,9
3,27,7
4,17,7
4,31,6
5,13,8
5,9,6
6,49,3
7,22,1
7,28,10
7,19,1
8,9,9
8,39,8
9,25,1
9,58,8
9,50,1
10,22,4
10,40,2
10,42,4
11,14,5
11,54,1
11,26,5
11,50,1
12,55,5
12,56,2
13,57,1
13,28,6
14,42,4
14,48,6
15,17,2
15,22,6
15,25,10
16,20,2
16,25,8
17,39,4
17,23,2
17,19,9
17,57,2
18,48,9
19,31,4
19,27,2
19,47,4
19,49,2
20,45,7
21,42,7
22,57,1
22,36,10
22,52,8
23,39,1
23,44,5
23,32,4
23,51,2
24,38,5
24,40,3
24,50,3
25,55,2
25,54,5
26,34,5
26,58,7
26,53,9
27,37,8
27,43,10
27,41,5
28,33,8
29,35,5
30,36,8
30,51,4
31,51,4
31,49,3
31,44,10
31,35,8
32,55,9
32,39,10
32,45,9
32,53,9
33,41,10
33,38,1
33,56,4
33,49,1
34,44,6
34,36,6
35,41,2
36,48,7
36,40,8
36,42,7
36,50,1
37,55,4
37,51,9
37,40,5
37,54,8
38,50,5
38,51,7
38,46,2
39,49,5
39,41,3
39,47,3
40,54,5
40,55,6
41,48,6
41,57,2
41,49,10
41,52,3
42,48,10
42,44,7
42,59,10
43,47,10
43,45,4
43,52,10
44,47,4
44,49,1
44,54,4
45,58,10
45,47,3
45,46,7
46,52,6
46,50,4
46,51,2
47,59,10
47,48,3
47,58,4
48,59,7
48,52,9
48,54,2
48,53,7
49,57,9
49,54,7
49,56,1
50,59,8
50,55,1
51,59,2
51,52,10
51,53,10
51,54,4
52,54,2
53,56,2
54,59,6
54,57,10
54,55,5
54,56,4
55,59,9
55,56,6
55,58,5
56,59,6
57,59,4
57,58,6
58,59,4
