task,cost
0,19.69
1,33.58
2,25.6
3,45.07
4,29.09
5,24.43
6,13.61
7,28.01
8,30.66
9,19.18
10,13.15
11,34.45
12,31.87
13,14.38
14,15.9
15,42.55
16,10.79
17,23.99
18,28.55
19,31.45
20,39.0
21,57.2
22,21.05
23,47.24
24,48.63
25,27.74
26,15.47
27,20.99
28,18.47
29,7.8
30,9.18
31,30.23
32,50.66
33,51.08
34,45.49
35,16.31
36,21.17
37,21.53
38,40.18
39,41.13
40,8.99
41,28.73
42,48.16
43,36.3
44,25.04
45,18.68
46,9.71
47,46.04
48,31.18
49,49.5
50,20.26
51,31.04
52,35.5
53,10.46
54,47.96
55,9.54
56,40.83
57,23.68
58,43.22
59,25.5
60,31.88
61,18.67
62,24.39
63,25.13
64,35.04
65,15.69
66,11.97
67,13.13
68,25.49
69,21.14
70,34.6
71,37.23
72,29.81
73,49.79
74,38.28
75,14.27
76,42.69
77,49.39
78,46.41
79,29.15
