task,cost
0,33.56
1,42.48
2,33.53
3,39.17
4,27.31
5,23.76
6,53.6
7,17.96
8,29.04
9,41.88
10,19.51
11,50.01
12,15.24
13,29.48
14,41.17
15,42.27
16,44.56
17,30.7
18,37.36
19,17.85
20,19.83
21,39.7
22,29.65
23,55.15
24,56.45
25,44.92
26,32.63
27,56.75
28,46.14
29,16.18
30,14.63
31,28.91
32,36.21
33,21.65
34,42.92
35,36.1
36,38.21
37,41.68
38,29.96
39,20.14
40,15.8
41,41.56
42,51.07
43,28.63
44,36.79
45,18.9
46,39.19
47,24.23
48,35.49
49,34.08
50,29.7
51,21.32
52,31.86
53,49.28
54,45.06
55,22.13
56,56.38
57,11.01
58,13.76
59,11.47
60,47.96
61,28.86
62,35.22
63,12.63
64,39.31
65,47.05
66,35.37
67,40.99
68,23.26
69,31.37
70,17.34
71,29.04
72,23.72
73,38.94
74,50.31
75,35.19
76,53.35
77,35.81
78,38.14
79,43.48
80,37.44
81,35.85
82,55.55
83,25.18
84,35.32
85,33.42
86,11.51
87,19.45
88,31.39
89,18.48
90,13.47
91,23.61
92,30.77
93,38.43
94,8.01
95,28.62
96,32.44
97,16.2
98,36.03
99,41.57
